StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q95,QID2_2,QID6,QID7,QID16,QID17,QID10,QID11,QID12,QID13,QID14,QID15,QID18,QID19,QID20,QID21,QID79,QID101,QID100,QID71,QID83,QID82,QID85,QID84,QID87,QID88,QID90,QID89,QID92,QID91,QID94,QID93,QID96,QID95,QID98,QID99,QID43,QID27,QID78,QID47,QID25,QID33,QID50,QID37,QID39,QID41,QID106,QID107,QID108,QID109,QID110,QID113,QID114,QID115,QID117,QID116,QID118,QID119,QID120,QID121,QID122,,Q98,QID52,QID63,QID105,Q135,Q136,Q138,,AmazonId,CAND,ED,TW,BI,HC,AB,GC,ML,NS,TC,CC,impED,impTW,impBI,impHC,impAB,impML,impNS,impTC,impCC,impGC,ResponseID,group,FB,SCO,QID17,Group
1/19/21 10:38,1/19/21 10:45,0,186.71.170.66,100,412,1,1/19/21 10:45,R_SDEtX0YhV23W7Pr,,,,,-0.214294434,-78.50170135,anonymous,EN,4,25,1,3,10,5,4,3,2,1,4,1,2,2,2,3,1,0.8,1,0.6,3,0.4,1,1,3,0.6,1,0.8,1,0.4,1,0.6,1,0.8,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,10,,,,,,ACM1CEGHXTKZP,None,,,,,,,,,,,,,,,,,,,,,R_QgAUOUhepKyOEUN,control,10,5,5,control
1/19/21 10:37,1/19/21 10:45,0,98.11.212.5,100,485,1,1/19/21 10:45,R_22V0rHkO3YXEE8N,,,,,43.11399841,-77.56890106,anonymous,EN,4,28,2,2,10,4,1,2,2,2,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,2,3,2,3,3,4,1,2,1,2,,,,,,,,,,,,,,,,,3,2,16,,,,,,A2QOQF90L2WREO,None,,,,,,,,,,,,,,,,,,,,,R_2aqv205NfxWkv9H,control,9,3,4,control
1/19/21 10:37,1/19/21 10:45,0,107.139.92.71,100,484,1,1/19/21 10:45,R_10xi3cRFNycuNmh,,,,,36.31700134,-94.15679932,anonymous,EN,4,21,1,2,4,2,1,2,2,1,3,2,2,1,2,2,2,0.6,2,0.6,2,0.8,1,0.4,2,0.4,2,0.6,2,0.6,2,0.6,2,0.2,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,21,,,,,,A19ZWBQT8A3LIR,None,,,,,,,,,,,,,,,,,,,,,R_1itFS1oGJhBzTA9,control,4,9,2,control
1/19/21 10:39,1/19/21 10:46,0,24.194.127.220,100,412,1,1/19/21 10:46,R_2R9Dr7OOsuh6FRh,,,,,43.06419373,-74.33399963,anonymous,EN,4,27,1,1,44,5,2,2,2,1,3,1,1,1,2,5,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,2,1,1,2,,,,,,,,,,,,,,,,,9,2,16,Nice.,,,,,A37EI2RK7A4FPB,None,,,,,,,,,,,,,,,,,,,,,R_2aeizSDjsPVBJvm,control,10,6,5,control
1/19/21 10:37,1/19/21 10:46,0,192.88.140.111,100,508,1,1/19/21 10:46,R_24AUKyaRfbs09gM,,,,,32.28790283,-106.7591019,anonymous,EN,4,21,2,2,32,5,3,1,2,1,3,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,1,3,2,,,,,,,,,,,,,,,,,3,1,13,,,,,,A1HMCTS0ZWDYSF,None,,,,,,,,,,,,,,,,,,,,,R_VPgvpHJLHr1A4Dv,control,10,6,5,control
1/19/21 10:44,1/19/21 10:46,0,103.154.203.10,100,109,1,1/19/21 10:46,R_3I6r6PPZ1D64wI0,,,,,9.919006348,78.11950684,anonymous,EN,4,28,1,4,53,4,2,2,1,3,2,2,1,2,3,5,2,0.8,2,0.8,1,0.8,2,0.6,2,0.6,3,0.4,2,0.8,1,0.8,2,0.8,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,21,,,,,,AM5DZDG51U3XO,None,,,,,,,,,,,,,,,,,,,,,R_3il5i7WLq7qRU1q,control,8,7,4,control
1/19/21 10:37,1/19/21 10:47,0,175.101.36.176,100,581,1,1/19/21 10:47,R_21ndrAwgLJA58i7,,,,,17.37530518,78.47439575,anonymous,EN,4,28,1,5,15,6,4,1,1,1,1,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,8,1,4,,,,,,A23ZEO8JP3JUSL,None,,,,,,,,,,,,,,,,,,,,,R_1FKSY3qH473xnD4,control,9,7,6,control
1/19/21 10:38,1/19/21 10:47,0,207.244.71.79,100,556,1,1/19/21 10:47,R_0CjOXxJ6575ywCt,,,,,37.75100708,-97.8219986,anonymous,EN,4,25,1,1,24,5,3,2,2,1,3,1,1,2,2,3,1,1,1,0.6,2,0.6,1,1,1,1,2,0.6,3,0.6,3,0.6,2,0.6,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,fun study,,,,,A3K4AUYZSBX12E,None,,,,,,,,,,,,,,,,,,,,,R_39mw3QpHkzf0Zqx,control,9,2,5,control
1/19/21 10:38,1/19/21 10:47,0,122.174.241.207,100,588,1,1/19/21 10:47,R_21BuW3aEFdJTirg,,,,,13.08779907,80.27850342,anonymous,EN,4,27,1,4,53,5,2,3,1,1,2,2,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,"2,4,6","3,4,7,8",6,7,5,1,2,1,3,4,"4,9,3",3,,,,,,1,4,good,,A173A97OFDAX9F,None,,,,,,,,,,,,,,,,,,,,,R_2YcgWsi7offZ5gv,control,8,7,5,control
1/19/21 10:42,1/19/21 10:47,0,75.182.8.179,100,341,1,1/19/21 10:47,R_8ibeZlqvB61cdeF,,,,,34.16369629,-80.81159973,anonymous,EN,4,21,2,2,41,5,1,1,2,1,3,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,3,1,3,3,2,1,2,2,2,3,,,,,,,,,,,,,,,,,1,2,16,,,,,,A2VM7CXPB0M1JO,None,,,,,,,,,,,,,,,,,,,,,R_Pu5rq4ykP4tsSe5,control,7,7,5,control
1/19/21 10:39,1/19/21 10:47,0,63.160.143.167,100,509,1,1/19/21 10:47,R_3MSci8Cbcjn7FwV,,,,,38.96090698,-77.34290314,anonymous,EN,4,29,1,2,24,5,2,2,1,1,1,3,1,3,3,2,1,1,3,1,1,0.8,2,0.8,2,0.6,1,0.8,1,0.8,1,0.8,1,0.8,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,4,nice,,,,,A1E7AGTWFLXF4T,None,,,,,,,,,,,,,,,,,,,,,R_3dWFJluoWVH4P7s,control,8,5,5,control
1/19/21 10:44,1/19/21 10:48,0,98.113.97.32,100,233,1,1/19/21 10:48,R_10OwKzDiL5ofQJD,,,,,40.59779358,-74.00009918,anonymous,EN,4,20,1,4,33,3,1,2,2,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,1,1,"3,7,12",3,"1,3,6",2,4,5,2,2,2,"1,8",3,,,,,,2,13,,,A1IF8DTB261OAY,None,,,,,,,,,,,,,,,,,,,,,R_2t9VqELwIVMcY01,control,8,7,3,control
1/19/21 10:46,1/19/21 10:48,0,72.180.186.40,100,112,1,1/19/21 10:48,R_3k63SFY9ezW5y9L,,,,,25.9243927,-97.46260071,anonymous,EN,4,22,2,"2,3",44,3,1,1,2,1,3,2,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,3,6,"1,4,5",1,4,2,3,2,2,"1,8,5",3,,,,,,1,10,,,A3KCIHUP1PGJ66,None,,,,,,,,,,,,,,,,,,,,,R_3OjhEjMeEwG9czR,control,10,5,3,control
1/19/21 10:46,1/19/21 10:48,0,71.70.170.66,100,146,1,1/19/21 10:48,R_YQrCRD7lH0zsFlD,,,,,35.88459778,-78.6384964,anonymous,EN,4,25,3,2,34,3,3,1,2,1,1,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,2,1,1,2,3,1,1,1,2,2,,,,,,,,,,,,,,,,,9,1,21,,,,,,A2PJZ8BAFI5SDJ,None,,,,,,,,,,,,,,,,,,,,,R_31gUpSzMpLULygk,control,10,7,3,control
1/19/21 10:43,1/19/21 10:48,0,68.4.21.246,100,353,1,1/19/21 10:48,R_1K85V5mkexMKoqv,,,,,33.46009827,-117.6381989,anonymous,EN,4,29,1,4,5,2,1,4,2,1,2,1,1,2,2,2,3,0.2,5,0.2,3,0.2,3,0.2,3,0.2,4,0.2,1,0.6,1,0.4,3,0.6,3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,21,,,,,,A26IT4N589RGDC,None,,,,,,,,,,,,,,,,,,,,,R_1nVHonDwCaHbPWO,control,4,2,2,control
1/19/21 10:41,1/19/21 10:49,0,173.248.158.200,100,468,1,1/19/21 10:49,R_svOtCSSrMIlt5F7,,,,,37.75100708,-97.8219986,anonymous,EN,4,28,1,2,6,5,3,2,2,1,1,2,1,1,3,4,2,0.8,3,0.6,2,0.8,4,0.8,2,0.8,3,0.6,2,0.8,3,0.8,2,0.4,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4,informative one ,,,,,A28HX9FL3F6UO4,None,,,,,,,,,,,,,,,,,,,,,R_2UWxB1c9djsiRyb,control,6,6,5,control
1/19/21 10:41,1/19/21 10:49,0,12.127.44.38,100,458,1,1/19/21 10:49,R_2AGuPXudJFtyC8d,,,,,28.52780151,-99.8635025,anonymous,EN,4,20,1,3,44,5,1,2,2,1,3,1,3,1,3,4,2,0.8,1,1,3,1,1,1,2,1,4,0.8,1,1,2,0.8,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,4,I identify with many policies on both sides and I hate political parties they're ruining this country I'm pro let everyone make their own choices as long as they aren't hurting anyone,,,,,A28SI31QDC5Q3Q,None,,,,,,,,,,,,,,,,,,,,,R_W26bFRFxJQjMbKN,control,10,7,5,control
1/19/21 10:46,1/19/21 10:49,0,73.216.26.108,100,172,1,1/19/21 10:49,R_31EFWDZn9HgBCFu,,,,,38.07040405,-78.90670013,anonymous,EN,4,26,2,2,47,6,3,4,2,1,3,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,"3,6","3,4,5,7,8",6,7,5,1,"1,5",3,2,2,"9,3,5",3,,,,,,1,10,,,A1EN9IMH5K6QQ6,None,,,,,,,,,,,,,,,,,,,,,R_1kThHx0lRRdiP0A,control,10,8,6,control
1/19/21 10:44,1/19/21 10:49,0,122.164.236.218,100,293,1,1/19/21 10:49,R_2a9RdPnJ9xDbqL8,,,,,13.08779907,80.27850342,anonymous,EN,4,25,1,4,45,6,1,2,1,1,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1,1,2,1,2,2,1,2,1,1,2,,,,,,1,4,2,,A1ZLHNJEURLK3O,None,,,,,,,,,,,,,,,,,,,,,R_24eGllm5rsj6Viu,control,6,6,6,control
1/19/21 10:42,1/19/21 10:50,0,173.25.79.29,100,478,1,1/19/21 10:50,R_3nuuhSK5Dpy6vtx,,,,,41.74409485,-91.61319733,anonymous,EN,4,29,4,8,16,4,1,3,2,1,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,2,1,1,3,1,,,,,,,,,,,,,,,,,8,1,10,,,,,,A18S7VHZ6X4F93,None,,,,,,,,,,,,,,,,,,,,,R_1LLNFjT6RJ1BACt,control,10,3,4,control
1/19/21 10:43,1/19/21 10:50,0,177.19.99.136,100,427,1,1/19/21 10:50,R_1hXALUhRdtv1XyV,,,,,-3.722702026,-38.52470398,anonymous,EN,4,29,1,"2,3",1,2,1,1,2,1,3,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,3,"2,4",4,3,1,1,2,3,2,2,9,4,,,,,,2,16,"we are going to take the house, senate and the president... and when we do democrats and republicans will be gone...",,A2A1FS0KVLJ9ZT,None,,,,,,,,,,,,,,,,,,,,,R_2UVMtWPnxJ20ZLS,control,10,5,2,control
1/19/21 10:45,1/19/21 10:51,0,163.116.138.113,100,362,1,1/19/21 10:51,R_2dM8Rwyji1n7W9h,,,,,47.60319519,-122.3412018,anonymous,EN,4,28,1,"2,4",48,6,1,2,2,1,3,1,1,3,1,2,2,0.4,2,0.8,2,0.8,3,1,3,0.8,1,1,1,0.6,2,0.6,3,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,,,,,ADWDNBND4BW94,None,,,,,,,,,,,,,,,,,,,,,R_bK0Tgdjk1cCRUBz,control,10,3,6,control
1/19/21 10:46,1/19/21 10:51,0,73.206.145.23,100,299,1,1/19/21 10:51,R_2AWlZQGw05Kg9gg,,,,,29.60090637,-95.22399902,anonymous,EN,4,22,2,2,44,4,4,1,1,1,4,2,1,1,2,3,2,0.6,2,0.8,2,1,3,1,3,1,4,1,1,1,2,0.6,2,0.4,2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,21,,,,,,AP9WRGCJVLLTG,None,,,,,,,,,,,,,,,,,,,,,R_3nT72qfmv3bKsyt,control,4,6,4,control
1/19/21 10:44,1/19/21 10:51,0,73.35.47.3,100,417,1,1/19/21 10:51,R_3lEMu7r6wQTcP04,,,,,30.62150574,-81.59140015,anonymous,EN,4,29,2,2,10,5,1,3,2,1,3,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,3,2,3,5,2,5,2,2,1,2,,,,,,,,,,,,,,,,,10,3,16,,,,,,A161R7U61GXNFC,None,,,,,,,,,,,,,,,,,,,,,R_22rEtvPDG6rNjyK,control,10,4,5,control
1/19/21 10:45,1/19/21 10:52,0,83.165.43.71,100,416,1,1/19/21 10:52,R_3PdxAniwGjRvvqo,,,,,43.37130737,-8.395996094,anonymous,EN,4,22,2,2,10,2,3,2,1,1,4,2,1,1,5,2,1,0.6,1,0.8,1,1,1,1,3,1,3,0.4,2,0.4,1,0.4,3,0.4,3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,13,,,,,,A242C0L3VKLB2A,None,,,,,,,,,,,,,,,,,,,,,R_2aRfZZlGMd1W7u5,control,10,6,2,control
1/19/21 10:45,1/19/21 10:52,0,98.197.200.74,100,421,1,1/19/21 10:52,R_31SNHG6Tv8k1eQV,,,,,29.57200623,-95.54000092,anonymous,EN,4,28,1,4,44,5,3,1,2,1,3,3,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,"1,2,3","3,4,5",2,"1,2,3",1,1,"1,2,5",2,2,2,"9,2",3,,,,,,1,13,,,A3KV7BYXUD63UN,None,,,,,,,,,,,,,,,,,,,,,R_2dXeDcyDqHt4RuW,control,10,6,5,control
1/19/21 10:45,1/19/21 10:52,0,76.221.154.153,100,418,1,1/19/21 10:52,R_2dWSL6t9SYmrspJ,,,,,39.99139404,-83.00340271,anonymous,EN,4,24,2,2,36,5,1,2,2,1,3,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,2,1,2,3,3,1,1,1,3,1,,,,,,,,,,,,,,,,,10,1,4,,,,,,A3V52YIVFUXKPB,None,,,,,,,,,,,,,,,,,,,,,R_V38VRkaBj0eOM4F,control,10,5,5,control
1/19/21 10:46,1/19/21 10:52,0,89.141.230.85,100,388,1,1/19/21 10:52,R_2w62lps9yk7ooyg,,,,,39.46980286,-0.37739563,anonymous,EN,4,25,1,2,11,5,1,2,2,1,3,1,1,3,2,5,,,,,,,,,,,,,,,,,,,,,2,4,3,2,3,2,2,2,2,1,,,,,,,,,,,,,,,,,8,2,16,,,,,,A2RM1DEJOE6T3X,None,,,,,,,,,,,,,,,,,,,,,R_yqZcFNQDhh8NarD,control,9,6,5,control
1/19/21 10:47,1/19/21 10:53,0,171.49.173.187,100,349,1,1/19/21 10:53,R_NVzsbEqUSjtjkw9,,,,,13.08779907,80.27850342,anonymous,EN,4,24,1,5,5,5,2,2,1,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,"2,3,4","2,3,4,5",2,"2,3,4",2,2,"2,3",1,2,1,"4,8,9",3,,,,,,2,4,nothing,,A1NP0KKAO45NUS,None,,,,,,,,,,,,,,,,,,,,,R_22Rq1TwYTI5GSqK,control,8,6,5,control
1/19/21 10:35,1/19/21 10:53,0,103.80.71.165,100,1102,1,1/19/21 10:53,R_1pn86VZK18uvemM,,,,,22.81010437,89.55731201,anonymous,EN,4,24,1,1,44,5,1,2,2,2,3,1,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,"2,4","3,5,7,8",2,3,3,2,"2,4",2,2,2,"4,8,9,3",3,,,,,,1,4,Very nice study.,,A1V71EGLO0Q561,None,,,,,,,,,,,,,,,,,,,,,R_1goJeB6ZaPjubYD,control,5,7,5,control
1/19/21 10:37,1/19/21 10:54,0,49.37.219.118,100,1012,1,1/19/21 10:54,R_usIbBHUMUijNXS9,,,,,13.08779907,80.27850342,anonymous,EN,4,24,2,3,48,5,1,2,2,1,3,3,1,1,1,2,,,,,,,,,,,,,,,,,,,,,1,3,2,3,1,4,1,2,2,2,,,,,,,,,,,,,,,,,4,1,4,nil,,,,,A2VM277NYTZ2VE,None,,,,,,,,,,,,,,,,,,,,,R_Bsa70AKfA3aV0ad,control,4,7,5,control
1/19/21 10:44,1/19/21 10:54,0,177.75.165.119,100,603,1,1/19/21 10:54,R_RQ9EusxJiUhPrDr,,,,,-27.03439331,-51.10159302,anonymous,EN,4,23,1,2,5,3,4,3,2,1,4,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,1,1,2,3,1,,,,,,,,,,,,,,,,,7,1,4,,,,,,A1KEA2Z47S3UPI,None,,,,,,,,,,,,,,,,,,,,,R_2zu1HAMCf9KQHeu,control,8,3,3,control
1/19/21 10:41,1/19/21 10:54,0,179.54.106.28,100,738,1,1/19/21 10:54,R_1dyNBQZJVHXpCIH,,,,,-12.26669312,-38.96670532,anonymous,EN,4,26,1,2,10,5,1,3,2,1,3,1,1,1,3,2,3,0.8,2,1,3,0.6,2,1,1,1,4,0.8,3,0.8,2,0.8,2,0.8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,16,,,,,,AN2TLMRZF7DW8,None,,,,,,,,,,,,,,,,,,,,,R_3HC7jzEA5i2aHUP,control,10,7,5,control
1/19/21 10:49,1/19/21 10:54,0,100.6.76.180,100,320,1,1/19/21 10:54,R_57iRLWPqKCgJFip,,,,,40.32139587,-80.03780365,anonymous,EN,4,28,2,2,39,2,1,3,2,1,3,1,2,3,3,2,,,,,,,,,,,,,,,,,,,,,1,2,2,3,3,1,1,2,3,3,,,,,,,,,,,,,,,,,8,1,21,,,,,,A3QW42Y2P0DLT7,None,,,,,,,,,,,,,,,,,,,,,R_2QDuQwxw49xPtiE,control,6,5,2,control
1/19/21 10:50,1/19/21 10:54,0,67.84.237.255,100,241,1,1/19/21 10:54,R_12tAjDIiNuo9toq,,,,,40.63720703,-73.90370178,anonymous,EN,4,29,1,2,33,5,1,1,2,1,4,1,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,2,3,"3,5",5,"3,5",1,4,5,3,2,2,"9,2,3,5",3,,,,,,1,21,,,ANM0HE7ZQO0AL,None,,,,,,,,,,,,,,,,,,,,,R_2QxIuIGf1NXp4UU,control,10,6,5,control
1/19/21 10:36,1/19/21 10:55,0,177.70.216.214,100,1164,1,1/19/21 10:55,R_1IH5RT68pti8aOF,,,,,-20.48010254,-50.01269531,anonymous,EN,4,19,2,2,5,5,1,2,1,1,3,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,2,"1,2,3,4","2,3,4,5,6,8,9,11,13",5,"1,3",1,2,"2,3",3,2,3,"1,4,8,9,3,5",3,,,,,,1,4,,,A3AIRKDB2DMC7U,None,,,,,,,,,,,,,,,,,,,,,R_3lWuXTZ1Fx37gGX,control,7,5,5,control
1/19/21 10:49,1/19/21 10:56,0,151.41.173.129,100,395,1,1/19/21 10:56,R_ROZk8PPNLaP8MQF,,,,,43.77929688,11.24630737,anonymous,EN,4,23,1,1,36,4,2,1,1,1,3,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,3,1,1,1,1,,,,,,,,,,,,,,,,,5,1,4,,,,,,A14YBHS8YBLDAG,None,,,,,,,,,,,,,,,,,,,,,R_30w8qzyowO50iHP,control,7,7,4,control
1/19/21 10:50,1/19/21 10:57,0,67.168.218.112,100,396,1,1/19/21 10:57,R_1KxVNv4iXVHWno7,,,,,45.71679688,-122.6898956,anonymous,EN,4,27,2,3,48,5,1,3,2,1,3,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,1,1,2,3,2,,,,,,,,,,,,,,,,,10,1,12,,,,,,A2Y87SH48D9DDO,None,,,,,,,,,,,,,,,,,,,,,R_1N9Nm6oEp6XIou5,control,10,5,5,control
1/19/21 10:52,1/19/21 10:58,0,146.115.73.211,100,331,1,1/19/21 10:58,R_2agJh1r0a9JnWvY,,,,,42.41879272,-71.15570068,anonymous,EN,4,27,1,4,38,6,1,2,2,1,3,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,"1,2,3,4","2,3,6,9,10,12",4,"1,3,4,5",1,2,"2,3,5",1,1,2,"1,8,9,3,5",2,,,,,,1,10,,,A3V3SQCM8QGYB7,None,,,,,,,,,,,,,,,,,,,,,R_3J8b3YsHZ4QoP4L,control,10,6,6,control
1/19/21 10:51,1/19/21 10:59,0,107.77.199.210,100,487,1,1/19/21 10:59,R_3IXE2tOS4XpWCJM,,,,,32.77870178,-96.82170105,anonymous,EN,4,29,2,4,19,5,3,4,1,1,3,1,1,3,4,3,2,1,2,0.6,3,0.8,3,1,3,0.8,2,0.8,2,0.4,2,0.4,2,0.4,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,21,,,,,,A20WI3VW3CBOWN,None,,,,,,,,,,,,,,,,,,,,,R_1Dp89TpbSpqhH9H,control,9,5,5,control
1/19/21 10:54,1/19/21 11:00,0,75.168.143.122,100,338,1,1/19/21 11:00,R_2t4KYSwgj0Mb24h,,,,,44.95480347,-93.15509796,anonymous,EN,4,28,2,"1,2,4",24,2,3,1,2,1,3,1,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,"1,3,4","3,4,6,7,9,11",4,"3,4",1,1,2,2,2,2,"8,9,5",3,,,,,,1,21,,,AJMXUF6G3KDLP,None,,,,,,,,,,,,,,,,,,,,,R_1gqESXkIgcMJo4h,control,9,6,2,control
1/19/21 10:51,1/19/21 11:00,0,117.217.215.181,100,563,1,1/19/21 11:00,R_3EARLjQ3S4uV3Zn,,,,,8.179000854,77.43231201,anonymous,EN,4,26,1,4,44,5,3,2,1,4,2,1,2,1,5,3,1,0.8,1,0.8,2,1,3,0.8,1,1,1,0.8,1,0.8,3,0.8,1,0.8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,Very nice,,,,,AQ6GU6IZHIFWZ,None,,,,,,,,,,,,,,,,,,,,,R_1mr8rHqCgv1223I,control,7,3,5,control
1/19/21 10:56,1/19/21 11:00,0,184.170.75.33,100,244,1,1/19/21 11:00,R_bqq2t7mxCDNmXBf,,,,,36.62350464,-78.55180359,anonymous,EN,4,29,2,2,47,2,3,1,2,1,3,1,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,3,3,6,7,1,2,5,3,2,2,"1,9,5",3,,,,,,2,16,,,A2PZB5QAD2LBDO,None,,,,,,,,,,,,,,,,,,,,,R_1mUVOUNF6OXpr6X,control,10,7,2,control
1/19/21 10:46,1/19/21 11:01,0,117.217.215.181,100,871,1,1/19/21 11:01,R_3knRQDxIsjgeBP0,,,,,8.179000854,77.43231201,anonymous,EN,4,24,1,4,44,5,1,4,2,1,2,1,1,1,5,3,1,1,1,0.8,1,1,5,0.8,3,1,3,1,1,0.8,3,1,1,0.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,very interesting,,,,,APGX2WZ59OWDN,None,,,,,,,,,,,,,,,,,,,,,R_2zMCd7R21m3qAcF,control,9,8,5,control
1/19/21 10:47,1/19/21 11:01,0,34.238.235.239,100,827,1,1/19/21 11:01,R_VL51BDAnsOybs41,,,,,37.75100708,-97.8219986,anonymous,EN,4,29,1,2,47,5,4,2,1,1,2,2,1,3,3,3,2,0.4,2,0.6,3,0.8,3,0.6,3,0.6,1,0.8,2,0.8,2,0.4,2,0.8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,16,THE SURVEY IS INTERESTING.,,,,,A3TRHAG4OHCNHD,None,,,,,,,,,,,,,,,,,,,,,R_1IblkoqA6k1eeyz,control,6,8,5,control
1/19/21 10:57,1/19/21 11:01,0,106.211.211.76,100,242,1,1/19/21 11:01,R_cUqCdWoS4qVXBXr,,,,,11.93269348,79.83389282,anonymous,EN,4,24,1,4,5,5,1,2,2,4,3,1,1,1,2,3,2,0.8,2,0.6,2,0.8,1,0.8,1,0.6,2,0.6,1,0.8,2,0.6,2,0.4,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,4,,,,,,A3FDE5LCUTNK4U,None,,,,,,,,,,,,,,,,,,,,,R_2BfWYU71nQHgdOo,control,8,5,5,control
1/19/21 10:39,1/19/21 11:01,0,24.115.20.51,100,1332,1,1/19/21 11:01,R_3QYTdzaxpNgTYOO,,,,,40.17500305,-76.18170166,anonymous,EN,4,29,2,2,39,4,1,2,2,1,3,1,1,3,2,4,,,,,,,,,,,,,,,,,,,,,3,3,3,5,1,4,1,3,1,3,,,,,,,,,,,,,,,,,10,2,16,,,,,,A2CUST5RXVF09H,None,,,,,,,,,,,,,,,,,,,,,R_1gSYex6oScYgYmD,control,10,6,4,control
1/19/21 10:46,1/19/21 11:01,0,117.241.215.23,100,938,1,1/19/21 11:01,R_WjL3RVhrZ6AJ0LT,,,,,8.179000854,77.43231201,anonymous,EN,4,25,1,2,5,5,2,3,1,3,2,3,1,1,5,3,,,,,,,,,,,,,,,,,,,,,1,4,1,2,2,3,1,2,2,2,,,,,,,,,,,,,,,,,9,1,4,very good experience,,,,,A3TU0NGBDKSGLI,None,,,,,,,,,,,,,,,,,,,,,R_1LSVUuFTk70R6zx,control,8,5,5,control
1/19/21 10:57,1/19/21 11:02,0,117.241.215.23,100,282,1,1/19/21 11:02,R_1NgITCqvTyVjT5J,,,,,8.179000854,77.43231201,anonymous,EN,4,27,1,4,44,5,3,3,2,1,3,2,1,1,5,4,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,8,3,5,very nice ,,,,,A3DQTMRIV2VAP3,None,,,,,,,,,,,,,,,,,,,,,R_264F80rjBSdSVXH,control,8,6,5,control
1/19/21 10:57,1/19/21 11:02,0,67.168.137.155,100,298,1,1/19/21 11:02,R_3L233yt1NCSS5Xo,,,,,47.14349365,-122.1678009,anonymous,EN,4,29,1,2,48,2,3,1,2,1,3,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,1,"2,3,4,7",6,7,1,2,2,3,2,2,"9,3,5",3,,,,,,2,16,,,A10TKQ4RSWNYX9,None,,,,,,,,,,,,,,,,,,,,,R_yRbLRpv3odYP9lL,control,10,7,2,control
